source_persona_id,target_persona_id,relation_type,confidence_weight
P-974ed3db2e5c,P-ad36d47f5e01,VOUCHED_FOR,0.42
P-5fee46ff17ca,P-f50ff0e9ceb2,VOUCHED_FOR,0.72
P-598b98b960f8,P-3ca8816711c6,VOUCHED_FOR,0.83
P-79be644a4ee7,P-9ffccbb76aab,VOUCHED_FOR,0.88
P-598b98b960f8,P-974dd806a98f,VOUCHED_FOR,0.4
P-3aa85b2d433b,P-7c7c7be5d08d,VOUCHED_FOR,0.8
P-51f7171ec76e,P-ed7c1c9ae590,VOUCHED_FOR,0.68
P-865581ebd772,P-2bf6d9c21c8d,VOUCHED_FOR,0.69
P-cd2840e92a5d,P-63aa4ea620ff,VOUCHED_FOR,0.69
P-6f0b5aade348,P-0fbbeff1eec2,VOUCHED_FOR,0.77
P-857b654aa701,P-b5f4d2146500,VOUCHED_FOR,0.81
P-779ce15a44d7,P-c8470533724a,VOUCHED_FOR,0.57
P-56d1d4aabad4,P-3e2d50c72fd8,VOUCHED_FOR,0.71
P-7e31f0892a08,P-bb401f2491ba,VOUCHED_FOR,0.78
P-972ecc1c2efb,P-44c28923d660,VOUCHED_FOR,0.52
P-4978a9619d83,P-fa26728c39e4,VOUCHED_FOR,0.42
P-db6031cee9ca,P-97d1db27f646,VOUCHED_FOR,0.47
P-670a2147e373,P-5949e2bcc591,VOUCHED_FOR,0.75
P-972ecc1c2efb,P-f50ff0e9ceb2,VOUCHED_FOR,0.68
P-dc6abebba02c,P-ab33a479f7be,VOUCHED_FOR,0.72
P-98c6aeb2c7c0,P-6a37d5f893ac,VOUCHED_FOR,0.74
P-560fc0091dcf,P-1c2c5c2713ef,VOUCHED_FOR,0.57
P-a08a2345afac,P-cff5c5634c01,VOUCHED_FOR,0.43
P-a164487c5d55,P-cd8f65108d1d,VOUCHED_FOR,0.79
P-01505e1ce9aa,P-1bc15dd2afe4,VOUCHED_FOR,0.62
P-6e16cd5376bc,P-84f3e14e5db4,VOUCHED_FOR,0.76
P-1bcd2ea1e800,P-7de210f66d60,VOUCHED_FOR,0.55
P-b03bf399265c,P-058666ee5209,VOUCHED_FOR,0.4
P-983ef1c3fd3b,P-a19724a634e0,VOUCHED_FOR,0.44
P-c29777a38aea,P-9ffccbb76aab,VOUCHED_FOR,0.82
P-6d308097280c,P-c6e334ec945b,VOUCHED_FOR,0.84
P-a19724a634e0,P-a4aadfad2e2e,VOUCHED_FOR,0.77
P-e25daab038f6,P-454bc8c13d6a,VOUCHED_FOR,0.56
P-b20e4748602a,P-6b479c057d8e,VOUCHED_FOR,0.4
P-779ce15a44d7,P-8a97f4175b88,VOUCHED_FOR,0.5
P-1b2c5cfacd8d,P-e862e942290c,VOUCHED_FOR,0.72
P-2c18f8107aa0,P-a08a2345afac,VOUCHED_FOR,0.61
P-69a6fcc91f93,P-5a0e60af50b5,VOUCHED_FOR,0.68
P-f50ff0e9ceb2,P-6e7857105747,VOUCHED_FOR,0.42
P-9ffccbb76aab,P-ca4f71343581,VOUCHED_FOR,0.68
P-953d22f66959,P-708fbd2b3aa0,VOUCHED_FOR,0.85
P-a3ff8dcd0da4,P-b7e848be7d76,VOUCHED_FOR,0.55
P-778535b379d7,P-36df875ab0f9,VOUCHED_FOR,0.53
P-6abbcc07d681,P-8bc48e80075a,VOUCHED_FOR,0.79
P-d8b1352f748e,P-aa4061faee3b,VOUCHED_FOR,0.53
P-4a3f5c007f26,P-7039a45a82d1,VOUCHED_FOR,0.51
P-bc12c85fbaa3,P-e3a7506c6ad2,VOUCHED_FOR,0.4
P-75fb7f3c98f3,P-d6da3295439f,VOUCHED_FOR,0.79
P-4a2a3265323b,P-257596a5f1c0,VOUCHED_FOR,0.41
P-64ae42a354f3,P-82302b93c76e,VOUCHED_FOR,0.77
P-45e887cbb659,P-0bdccdc1bc7f,VOUCHED_FOR,0.87
P-d2d065ff4d78,P-6898c0499b0c,VOUCHED_FOR,0.67
P-c3a5219cbb9c,P-63f9948fd1a0,VOUCHED_FOR,0.84
P-241166986f3d,P-342e6076449b,VOUCHED_FOR,0.49
P-3f7240bfae45,P-8bc48e80075a,VOUCHED_FOR,0.73
P-8aaf2639fb58,P-1ea95c5a7f3b,VOUCHED_FOR,0.52
P-1c2c5c2713ef,P-51f7171ec76e,VOUCHED_FOR,0.46
P-6f0b5aade348,P-3f8234aec406,VOUCHED_FOR,0.54
P-4d8369020778,P-6f0b5aade348,VOUCHED_FOR,0.83
P-3aa85b2d433b,P-e18f4c60070f,VOUCHED_FOR,0.45
P-84701739a3bc,P-9ee0bc74159a,VOUCHED_FOR,0.44
P-cbf78d4c2738,P-c4acb9e45538,VOUCHED_FOR,0.86
P-8e13cd9571dc,P-d8c0aef6d335,VOUCHED_FOR,0.78
P-6f0b5aade348,P-0ba929400314,VOUCHED_FOR,0.77
P-79be644a4ee7,P-ad6036c1d081,VOUCHED_FOR,0.77
P-1a990ce207b1,P-bf2903340d4b,VOUCHED_FOR,0.46
P-e9624433afba,P-f2a313201f7b,VOUCHED_FOR,0.44
P-087abdbb3e08,P-0f7584648ded,CO_OCCURRED_IN_THREAD,0.66
P-dd7a16ffb2b0,P-9fe7305f0198,CO_OCCURRED_IN_THREAD,0.79
P-3dc57f1f3c8f,P-8ab92ef5b36f,CO_OCCURRED_IN_THREAD,0.47
P-02614b46b477,P-e72ecfbc2f68,CO_OCCURRED_IN_THREAD,0.49
P-e25daab038f6,P-8bc48e80075a,CO_OCCURRED_IN_THREAD,0.56
P-7e31f0892a08,P-f208dd91f299,CO_OCCURRED_IN_THREAD,0.79
P-a08a2345afac,P-01505e1ce9aa,CO_OCCURRED_IN_THREAD,0.49
P-b03bf399265c,P-ba49c20b3a29,CO_OCCURRED_IN_THREAD,0.87
P-6d308097280c,P-c287574ad406,CO_OCCURRED_IN_THREAD,0.59
P-9801743048ba,P-496af1185306,CO_OCCURRED_IN_THREAD,0.49
P-ee7fbee2899f,P-7e07247a5a85,CO_OCCURRED_IN_THREAD,0.87
P-f1fc01f897ac,P-c4ef0503cd35,CO_OCCURRED_IN_THREAD,0.76
P-57917bdae1c4,P-19125f89395a,CO_OCCURRED_IN_THREAD,0.81
P-a8ab632d04c8,P-8ba00722ea39,CO_OCCURRED_IN_THREAD,0.69
P-1da463ed6dd0,P-99f16c71f8e6,CO_OCCURRED_IN_THREAD,0.47
P-8a97f4175b88,P-2f0352244bae,CO_OCCURRED_IN_THREAD,0.75
P-79be644a4ee7,P-a8d9c3ffbcdd,CO_OCCURRED_IN_THREAD,0.79
P-f50ff0e9ceb2,P-75cad8349686,CO_OCCURRED_IN_THREAD,0.54
P-4d716e26ad6b,P-e89392d129eb,CO_OCCURRED_IN_THREAD,0.54
P-a69e37437a45,P-e1e63760ed49,CO_OCCURRED_IN_THREAD,0.79
P-5f77c8fce82b,P-24f86cf5cbc3,CO_OCCURRED_IN_THREAD,0.81
P-fd394ddb78f3,P-2aac9c99ea1e,CO_OCCURRED_IN_THREAD,0.44
P-84701739a3bc,P-75cad8349686,CO_OCCURRED_IN_THREAD,0.41
P-972ecc1c2efb,P-3f34d8e5a89b,CO_OCCURRED_IN_THREAD,0.74
P-cdf7d93f5d4c,P-6b915d9ea709,CO_OCCURRED_IN_THREAD,0.69
P-3349fc7b2221,P-dd0b5b75af90,CO_OCCURRED_IN_THREAD,0.45
P-72208ee4be2a,P-0ba929400314,CO_OCCURRED_IN_THREAD,0.49
P-0eeec7abfbc6,P-3ac53259099b,CO_OCCURRED_IN_THREAD,0.51
P-bf146088a347,P-f61d3b728999,CO_OCCURRED_IN_THREAD,0.76
P-cb3e08e2d700,P-1306d3098855,CO_OCCURRED_IN_THREAD,0.85
P-dd049996d40a,P-1da463ed6dd0,CO_OCCURRED_IN_THREAD,0.83
P-cff8ab29343e,P-ce3433fc7ef7,CO_OCCURRED_IN_THREAD,0.44
P-db09903e849f,P-4bf8919d6ecc,CO_OCCURRED_IN_THREAD,0.42
P-29b8d79ae58a,P-9c41e11de8f8,CO_OCCURRED_IN_THREAD,0.4
P-1c2c5c2713ef,P-c8470533724a,CO_OCCURRED_IN_THREAD,0.79
P-241166986f3d,P-f208dd91f299,CO_OCCURRED_IN_THREAD,0.53
P-9ec8556c99d8,P-778535b379d7,CO_OCCURRED_IN_THREAD,0.44
P-753daf951164,P-713d645fd493,CO_OCCURRED_IN_THREAD,0.7
P-974ed3db2e5c,P-30440d5c11fa,CO_OCCURRED_IN_THREAD,0.75
P-a0581fda852c,P-c0724fb52de0,CO_OCCURRED_IN_THREAD,0.86
P-0bdccdc1bc7f,P-aa4061faee3b,CO_OCCURRED_IN_THREAD,0.4
P-6da67092d2e3,P-4f09b3ceb0e0,CO_OCCURRED_IN_THREAD,0.64
P-782c01e26cf0,P-dacb2577edd7,CO_OCCURRED_IN_THREAD,0.5
P-1c3d06143b81,P-3187de6421a0,CO_OCCURRED_IN_THREAD,0.8
P-5fee46ff17ca,P-400597dafd36,CO_OCCURRED_IN_THREAD,0.59
P-fa13b9dd0e3b,P-de929041ac9f,CO_OCCURRED_IN_THREAD,0.54
P-723f6fd22c11,P-18a2ec1650f3,CO_OCCURRED_IN_THREAD,0.52
P-f16265b9cbf1,P-268a72d5aa4f,CO_OCCURRED_IN_THREAD,0.87
P-1cd14ecbf7c3,P-1108b2aa5fe5,CO_OCCURRED_IN_THREAD,0.49
P-e53b36b9af40,P-2e856c839c73,CO_OCCURRED_IN_THREAD,0.86
P-9e60476116df,P-2924bf1fc647,CO_OCCURRED_IN_THREAD,0.51
P-2924bf1fc647,P-925b76113c8d,CO_OCCURRED_IN_THREAD,0.73
P-8e43465990ae,P-02c6d0b7cd72,CO_OCCURRED_IN_THREAD,0.86
P-7e07247a5a85,P-6d5fd08bbdfa,CO_OCCURRED_IN_THREAD,0.5
P-f7de3ecc5d25,P-1de44c91a50c,CO_OCCURRED_IN_THREAD,0.41
P-e2bb12cf8bd4,P-db78de5657f4,CO_OCCURRED_IN_THREAD,0.61
P-510a4eb992c2,P-3a351233de9d,CO_OCCURRED_IN_THREAD,0.78
P-2c18f8107aa0,P-c0c5e68b6d8a,CO_OCCURRED_IN_THREAD,0.61
P-958331f3db9f,P-f6d6dab55aa2,CO_OCCURRED_IN_THREAD,0.5
P-d9097deae8d8,P-0530575df64a,CO_OCCURRED_IN_THREAD,0.64
P-dd7a16ffb2b0,P-4d8369020778,CO_OCCURRED_IN_THREAD,0.62
P-0e160ad12588,P-87747dfed7b6,CO_OCCURRED_IN_THREAD,0.43
P-6b9de2aa7f3d,P-b0bd96e71aa5,CO_OCCURRED_IN_THREAD,0.5
P-94735b77ca46,P-7074a21b03c5,CO_OCCURRED_IN_THREAD,0.47
P-974ed3db2e5c,P-1e310c4146fe,CO_OCCURRED_IN_THREAD,0.77
P-e5692c36627a,P-efaeb7bbc2ce,CO_OCCURRED_IN_THREAD,0.57
P-3f7240bfae45,P-92bf89f50973,CO_OCCURRED_IN_THREAD,0.5
P-b765e8eeb469,P-5f1826f675b6,CO_OCCURRED_IN_THREAD,0.53
P-2f9d67f4f85c,P-c8470533724a,CO_OCCURRED_IN_THREAD,0.83
P-25c94d1c256f,P-80b18cbf0bbc,CO_OCCURRED_IN_THREAD,0.71
P-bb401f2491ba,P-241166986f3d,CO_OCCURRED_IN_THREAD,0.64
P-b5ed9191dd38,P-cdf417292d7c,CO_OCCURRED_IN_THREAD,0.75
P-6da67092d2e3,P-5da21d227faf,CO_OCCURRED_IN_THREAD,0.53
P-98c6aeb2c7c0,P-1fff5deb15c0,CO_OCCURRED_IN_THREAD,0.59
P-84fde374da5f,P-938f7dd24d53,CO_OCCURRED_IN_THREAD,0.52
P-34b431bee87e,P-631047a93197,CO_OCCURRED_IN_THREAD,0.76
P-21176e55f0e5,P-69f10739a03b,CO_OCCURRED_IN_THREAD,0.64
P-1557a527c7db,P-e59d1a51dc6d,CO_OCCURRED_IN_THREAD,0.86
P-3a7b400ee6b3,P-4bf8919d6ecc,CO_OCCURRED_IN_THREAD,0.77
P-1551ab86344f,P-ecadb3c2db7f,CO_OCCURRED_IN_THREAD,0.4
P-3aa85b2d433b,P-7a804facb29c,CO_OCCURRED_IN_THREAD,0.75
P-d9605eadcba4,P-ade5f3e961da,CO_OCCURRED_IN_THREAD,0.79
P-db90311bd1e6,P-6d5fd08bbdfa,CO_OCCURRED_IN_THREAD,0.59
P-b20e4748602a,P-f5c665fa5e74,CO_OCCURRED_IN_THREAD,0.58
P-ed0034b44729,P-b7e848be7d76,CO_OCCURRED_IN_THREAD,0.52
P-d2b21a98e0f3,P-7081ee251913,CO_OCCURRED_IN_THREAD,0.63
P-fe1ac850d5e6,P-6d308097280c,CO_OCCURRED_IN_THREAD,0.51
P-9a341f6fef6b,P-61d58c87c435,CO_OCCURRED_IN_THREAD,0.45
P-b3d8b7047b96,P-e68d7b2da256,CO_OCCURRED_IN_THREAD,0.82
P-adb3ab88e82d,P-1dfdc457af6d,CO_OCCURRED_IN_THREAD,0.66
P-7e085ac6b9e6,P-67f71c069d97,CO_OCCURRED_IN_THREAD,0.88
P-1a990ce207b1,P-8a9cf2d35cdd,CO_OCCURRED_IN_THREAD,0.51
P-93ce8db8d041,P-e18f4c60070f,CO_OCCURRED_IN_THREAD,0.45
P-dd7a16ffb2b0,P-1108b2aa5fe5,CO_OCCURRED_IN_THREAD,0.6
P-0fbbeff1eec2,P-1108b2aa5fe5,CO_OCCURRED_IN_THREAD,0.83
P-3ac53259099b,P-2c743ca1ab6f,CO_OCCURRED_IN_THREAD,0.84
P-5e8f2fd54677,P-f5c665fa5e74,CO_OCCURRED_IN_THREAD,0.79
P-a3ff8dcd0da4,P-268a72d5aa4f,CO_OCCURRED_IN_THREAD,0.63
P-f61d3b728999,P-6f0b5aade348,CO_OCCURRED_IN_THREAD,0.72
P-7fb2ee60140c,P-279f479df5b0,CO_OCCURRED_IN_THREAD,0.84
P-2f0352244bae,P-2f9d67f4f85c,CO_OCCURRED_IN_THREAD,0.78
P-79be644a4ee7,P-474df353709b,CO_OCCURRED_IN_THREAD,0.64
P-c6e334ec945b,P-4796f179e154,CO_OCCURRED_IN_THREAD,0.61
P-2716ebfc77c2,P-ecc78cc17e7b,CO_OCCURRED_IN_THREAD,0.67
P-7180fc6abf71,P-4a4f655d1cb5,CO_OCCURRED_IN_THREAD,0.87
P-7e07247a5a85,P-207da5b954f1,CO_OCCURRED_IN_THREAD,0.53
P-f9faa365aa8d,P-95655d7ae9ae,CO_OCCURRED_IN_THREAD,0.75
P-99c5c0e59ab0,P-e96ab61d627b,CO_OCCURRED_IN_THREAD,0.49
P-6e7857105747,P-857b654aa701,CO_OCCURRED_IN_THREAD,0.72
P-7d3b45460278,P-cab6459b896d,CO_OCCURRED_IN_THREAD,0.75
P-d36c98139606,P-c4ef0503cd35,CO_OCCURRED_IN_THREAD,0.47
P-c96b8c085a7a,P-953d22f66959,CO_OCCURRED_IN_THREAD,0.58
P-ca53ccaeeffb,P-a4aadfad2e2e,CO_OCCURRED_IN_THREAD,0.66
P-74208f82b019,P-45e887cbb659,CO_OCCURRED_IN_THREAD,0.44
P-d8bcdf79f1b4,P-e1f63dd2a859,CO_OCCURRED_IN_THREAD,0.47
P-8220033e1200,P-559f1be39b0c,CO_OCCURRED_IN_THREAD,0.74
P-29d9c0db946e,P-02614b46b477,CO_OCCURRED_IN_THREAD,0.74
P-69f10739a03b,P-6a37d5f893ac,CO_OCCURRED_IN_THREAD,0.62
P-ed0034b44729,P-a3ff8dcd0da4,CO_OCCURRED_IN_THREAD,0.6
P-b7e848be7d76,P-4c23df8ae00d,CO_OCCURRED_IN_THREAD,0.55
P-d0c5ca551b37,P-d8864229ed06,CO_OCCURRED_IN_THREAD,0.54
P-1a990ce207b1,P-61d58c87c435,CO_OCCURRED_IN_THREAD,0.82
P-09b3fc91a602,P-06c0a0b58306,CO_OCCURRED_IN_THREAD,0.46
P-05a7b70cbc78,P-2302dab0c6f1,CO_OCCURRED_IN_THREAD,0.74
P-77e7b8132c69,P-6c7f34e5e43c,CO_OCCURRED_IN_THREAD,0.59
P-e53b36b9af40,P-454bc8c13d6a,CO_OCCURRED_IN_THREAD,0.75
P-38ecbc2e3811,P-a8841f020d10,CO_OCCURRED_IN_THREAD,0.49
P-9e60476116df,P-b68a46b395f0,CO_OCCURRED_IN_THREAD,0.84
P-3e2d50c72fd8,P-c7f9bea3bd1a,CO_OCCURRED_IN_THREAD,0.52
P-61d58c87c435,P-35ddab5b9fae,CO_OCCURRED_IN_THREAD,0.65
P-da2ea1de2db3,P-851b5364c41c,CO_OCCURRED_IN_THREAD,0.56
P-f4f02014a22e,P-278c20f5150f,CO_OCCURRED_IN_THREAD,0.42
P-e4cd14ad8b39,P-cd81e0d0e211,CO_OCCURRED_IN_THREAD,0.51
P-2e856c839c73,P-4514e7dea6a2,CO_OCCURRED_IN_THREAD,0.47
P-fe800add80f0,P-e3a7506c6ad2,CO_OCCURRED_IN_THREAD,0.75
P-670a2147e373,P-acca04beee58,CO_OCCURRED_IN_THREAD,0.53
P-25c94d1c256f,P-5706fe298a21,CO_OCCURRED_IN_THREAD,0.77
P-5f38f71edf1d,P-3ca8816711c6,CO_OCCURRED_IN_THREAD,0.76
P-8988d8a2fe11,P-31cf9078c8de,CO_OCCURRED_IN_THREAD,0.63
P-960dc3972137,P-a7bdf6c126d8,CO_OCCURRED_IN_THREAD,0.83
P-c2e0df5f0b12,P-d36d5d0095ac,CO_OCCURRED_IN_THREAD,0.87
P-09b3fc91a602,P-6925c1a1e9ca,CO_OCCURRED_IN_THREAD,0.64
P-84701739a3bc,P-34b431bee87e,CO_OCCURRED_IN_THREAD,0.48
P-8a9cf2d35cdd,P-06a4f32d283e,CO_OCCURRED_IN_THREAD,0.72
P-1e7ff0c6de8a,P-dd049996d40a,CO_OCCURRED_IN_THREAD,0.64
P-a23359516985,P-b56820d7d66f,CO_OCCURRED_IN_THREAD,0.8
P-efb17d88fb3c,P-857b654aa701,CO_OCCURRED_IN_THREAD,0.55
P-1c2c5c2713ef,P-8a97f4175b88,CO_OCCURRED_IN_THREAD,0.61
P-1233af5d6992,P-64bdc57a9cdf,CO_OCCURRED_IN_THREAD,0.42
P-d8b1352f748e,P-6a37d5f893ac,CO_OCCURRED_IN_THREAD,0.52
P-f1fc01f897ac,P-5595d635163a,CO_OCCURRED_IN_THREAD,0.57
P-df2cd2ba9458,P-7aaf2da5a255,CO_OCCURRED_IN_THREAD,0.67
P-18a2ec1650f3,P-9f948902edd1,CO_OCCURRED_IN_THREAD,0.78
P-4a3f5c007f26,P-fa46eff8ca4e,CO_OCCURRED_IN_THREAD,0.58
P-357993829e40,P-8a9077678422,CO_OCCURRED_IN_THREAD,0.79
P-6a722692a04e,P-6a66b80a82e3,CO_OCCURRED_IN_THREAD,0.67
P-6f2bab2d925b,P-a393cce876d9,CO_OCCURRED_IN_THREAD,0.43
P-0952790149e2,P-1dfdc457af6d,CO_OCCURRED_IN_THREAD,0.69
P-b7e848be7d76,P-1904235a316f,CO_OCCURRED_IN_THREAD,0.57
P-cb8e160b2e27,P-ddd19375b374,CO_OCCURRED_IN_THREAD,0.77
P-794f8b99045f,P-e59d1a51dc6d,CO_OCCURRED_IN_THREAD,0.43
P-a5491086811d,P-0ba929400314,CO_OCCURRED_IN_THREAD,0.82
P-86e67a464eb4,P-0ba929400314,CO_OCCURRED_IN_THREAD,0.83
P-1557a527c7db,P-6da67092d2e3,CO_OCCURRED_IN_THREAD,0.7
P-1e7ff0c6de8a,P-9bfd8a1131f7,CO_OCCURRED_IN_THREAD,0.82
P-bd3243c9a891,P-ac7ec7883fa3,CO_OCCURRED_IN_THREAD,0.74
P-d58aa58e2e1b,P-958331f3db9f,CO_OCCURRED_IN_THREAD,0.43
P-1cf32e261aed,P-1cd14ecbf7c3,CO_OCCURRED_IN_THREAD,0.72
P-a69e37437a45,P-f8c4e6c07943,CO_OCCURRED_IN_THREAD,0.7
P-3f34d8e5a89b,P-efb17d88fb3c,CO_OCCURRED_IN_THREAD,0.67
P-3f34d8e5a89b,P-1c4d2cce8a04,CO_OCCURRED_IN_THREAD,0.52
P-ade5f3e961da,P-7e8790c167c4,CO_OCCURRED_IN_THREAD,0.58
P-4737d0c924bc,P-4f09b3ceb0e0,CO_OCCURRED_IN_THREAD,0.45
P-4f2ef59f49f2,P-c5bdb4347298,CO_OCCURRED_IN_THREAD,0.54
P-ccdec0470497,P-cc0c53176778,CO_OCCURRED_IN_THREAD,0.57
P-d36c98139606,P-8dc14ef0560b,CO_OCCURRED_IN_THREAD,0.49
P-30f992cb96e8,P-fe1ac850d5e6,CO_OCCURRED_IN_THREAD,0.66
P-797f1e084a0c,P-0f7584648ded,CO_OCCURRED_IN_THREAD,0.86
P-e54749d80472,P-daaf65cbc8e7,CO_OCCURRED_IN_THREAD,0.63
P-75cad8349686,P-34b431bee87e,CO_OCCURRED_IN_THREAD,0.81
P-c9b24ab31a2f,P-3e2d50c72fd8,CO_OCCURRED_IN_THREAD,0.84
P-cb8e160b2e27,P-152339bbe697,CO_OCCURRED_IN_THREAD,0.75
P-0530575df64a,P-70f2409b0273,CO_OCCURRED_IN_THREAD,0.8
P-72208ee4be2a,P-1cd14ecbf7c3,CO_OCCURRED_IN_THREAD,0.62
P-279f479df5b0,P-7de210f66d60,CO_OCCURRED_IN_THREAD,0.73
P-e17bee2b684a,P-2343af32e328,CO_OCCURRED_IN_THREAD,0.71
P-d10b293aabdc,P-80601c6353da,CO_OCCURRED_IN_THREAD,0.51
P-fa02f85fe1c0,P-6baaed09a618,CO_OCCURRED_IN_THREAD,0.44
P-5776ce980ade,P-5da21d227faf,CO_OCCURRED_IN_THREAD,0.66
P-ed0034b44729,P-5e8f2fd54677,CO_OCCURRED_IN_THREAD,0.68
P-a070cc1a36e8,P-3f7240bfae45,CO_OCCURRED_IN_THREAD,0.64
P-df2cd2ba9458,P-051b5793718b,CO_OCCURRED_IN_THREAD,0.56
P-2924bf1fc647,P-18a2ec1650f3,CO_OCCURRED_IN_THREAD,0.81
P-1cf9fd90aff0,P-8b6147107543,CO_OCCURRED_IN_THREAD,0.69
P-af9c362cee18,P-fa46eff8ca4e,CO_OCCURRED_IN_THREAD,0.88
P-603bc5f78a87,P-474b00899f06,CO_OCCURRED_IN_THREAD,0.64
P-722684a462b1,P-b92c6215e440,CO_OCCURRED_IN_THREAD,0.81
P-5e481ce25efd,P-aa01eefe123a,CO_OCCURRED_IN_THREAD,0.49
P-809fafd3cf8e,P-5706fe298a21,CO_OCCURRED_IN_THREAD,0.68
P-3a7b400ee6b3,P-ca4f71343581,CO_OCCURRED_IN_THREAD,0.45
P-5a0d22d1b33f,P-cdf7d93f5d4c,CO_OCCURRED_IN_THREAD,0.84
P-ac7ec7883fa3,P-fe1ac850d5e6,CO_OCCURRED_IN_THREAD,0.63
P-0fc415545bbe,P-2a655f17687a,CO_OCCURRED_IN_THREAD,0.75
P-5e8f2fd54677,P-b20e4748602a,CO_OCCURRED_IN_THREAD,0.84
P-8a6f8f77c021,P-ddd19375b374,CO_OCCURRED_IN_THREAD,0.73
P-cff5c5634c01,P-993e5a93380b,CO_OCCURRED_IN_THREAD,0.46
P-19ed85f98bb0,P-cff8ab29343e,CO_OCCURRED_IN_THREAD,0.69
P-5e6b804ba43b,P-b2e0f77b5f4b,CO_OCCURRED_IN_THREAD,0.71
P-8f12f53eb6d5,P-0c0f8aed9343,CO_OCCURRED_IN_THREAD,0.66
P-da030cfcd4e7,P-007e9e7c61d0,CO_OCCURRED_IN_THREAD,0.65
P-42a75d2189a1,P-9ffccbb76aab,CO_OCCURRED_IN_THREAD,0.68
P-25067d4bd047,P-573cacd7b90c,CO_OCCURRED_IN_THREAD,0.79
P-d8bcdf79f1b4,P-a050a7ad816c,CO_OCCURRED_IN_THREAD,0.47
P-2ae9ff40df2f,P-c6e334ec945b,CO_OCCURRED_IN_THREAD,0.56
P-8abfe9ed8f1b,P-d9605eadcba4,CO_OCCURRED_IN_THREAD,0.85
P-7fb2ee60140c,P-2a655f17687a,CO_OCCURRED_IN_THREAD,0.46
P-257596a5f1c0,P-c15940494fb1,CO_OCCURRED_IN_THREAD,0.8
P-8bc48e80075a,P-64ae42a354f3,CO_OCCURRED_IN_THREAD,0.78
P-6d308097280c,P-007e9e7c61d0,CO_OCCURRED_IN_THREAD,0.61
P-a3f7f6524e4b,P-c8d8495571ca,CO_OCCURRED_IN_THREAD,0.45
P-c274eb5e5899,P-3d12a9919181,CO_OCCURRED_IN_THREAD,0.81
P-ea5dc9c3be41,P-eff87e48a611,CO_OCCURRED_IN_THREAD,0.65
P-e18f4c60070f,P-7c7c7be5d08d,CO_OCCURRED_IN_THREAD,0.59
P-6d38b2266917,P-d36d5d0095ac,CO_OCCURRED_IN_THREAD,0.73
P-a2d5f4d38cb5,P-8ced41674e10,CO_OCCURRED_IN_THREAD,0.5
P-d8bcdf79f1b4,P-983ef1c3fd3b,CO_OCCURRED_IN_THREAD,0.83
P-8dc14ef0560b,P-c4ef0503cd35,CO_OCCURRED_IN_THREAD,0.64
P-c300f75c0c6e,P-713d645fd493,CO_OCCURRED_IN_THREAD,0.63
P-9bfd8a1131f7,P-8a9cf2d35cdd,CO_OCCURRED_IN_THREAD,0.7
P-6da67092d2e3,P-56d1d4aabad4,CO_OCCURRED_IN_THREAD,0.76
P-8444041f0ddc,P-3332d8365735,CO_OCCURRED_IN_THREAD,0.55
P-9a341f6fef6b,P-bf2903340d4b,CO_OCCURRED_IN_THREAD,0.87
P-2c743ca1ab6f,P-ad76c32cec4a,CO_OCCURRED_IN_THREAD,0.51
P-66bbb5dd03af,P-aa4061faee3b,CO_OCCURRED_IN_THREAD,0.42
P-30f992cb96e8,P-723f6fd22c11,CO_OCCURRED_IN_THREAD,0.43
P-1fff5deb15c0,P-0bdccdc1bc7f,CO_OCCURRED_IN_THREAD,0.73
P-f403c36d40d9,P-a1210a533fd4,CO_OCCURRED_IN_THREAD,0.42
P-5595d635163a,P-d36c98139606,CO_OCCURRED_IN_THREAD,0.54
P-d3f13d4e3a9c,P-a744bd0f5e45,CO_OCCURRED_IN_THREAD,0.88
P-058666ee5209,P-6a722692a04e,CO_OCCURRED_IN_THREAD,0.76
P-43143e6a2f95,P-7fb2ee60140c,CO_OCCURRED_IN_THREAD,0.85
P-bae66d5f82f2,P-1551ab86344f,CO_OCCURRED_IN_THREAD,0.79
P-98c6aeb2c7c0,P-74208f82b019,CO_OCCURRED_IN_THREAD,0.67
P-b7e848be7d76,P-f5c665fa5e74,CO_OCCURRED_IN_THREAD,0.83
P-6a722692a04e,P-6d5fd08bbdfa,CO_OCCURRED_IN_THREAD,0.86
P-9f948902edd1,P-fe1ac850d5e6,CO_OCCURRED_IN_THREAD,0.67
P-1c4d2cce8a04,P-efb17d88fb3c,CO_OCCURRED_IN_THREAD,0.83
P-4ca9bee9e198,P-db90311bd1e6,CO_OCCURRED_IN_THREAD,0.86
P-c27b47183928,P-9f948902edd1,CO_OCCURRED_IN_THREAD,0.77
P-61c3a29c6341,P-1551ab86344f,CO_OCCURRED_IN_THREAD,0.67
P-e2ade7f52ad7,P-4b98f1348bf3,CO_OCCURRED_IN_THREAD,0.74
P-1e7ff0c6de8a,P-8a9cf2d35cdd,CO_OCCURRED_IN_THREAD,0.59
P-dfed8d66af5d,P-cbd474eab9c4,CO_OCCURRED_IN_THREAD,0.6
P-20a3a1732709,P-e7eebe8cbdf6,CO_OCCURRED_IN_THREAD,0.48
P-ad76c32cec4a,P-d2d065ff4d78,CO_OCCURRED_IN_THREAD,0.85
P-da030cfcd4e7,P-f577b2f8535d,CO_OCCURRED_IN_THREAD,0.72
P-b20e4748602a,P-45daf59984da,CO_OCCURRED_IN_THREAD,0.52
